ensembl_gene_id,chromosome_name,start_position,end_position,strand,gene_name,chr_name
ENSG00000085999,1,46246461,46278480,1,RAD54L,chr1
ENSG00000086015,1,45786987,46036122,1,MAST2,chr1
ENSG00000086189,5,62347284,62403943,-1,DIMT1,chr5
ENSG00000086200,5,62403972,62628582,1,IPO11,chr5
ENSG00000086589,5,150690792,150701077,-1,RBM22,chr5
ENSG00000086619,1,236214681,236282019,-1,ERO1B,chr1
ENSG00000087008,4,8366282,8440723,-1,ACOX3,chr4
ENSG00000087206,5,176905005,177022633,-1,UIMC1,chr5
ENSG00000087266,4,2793071,2841098,1,SH3BP2,chr4
ENSG00000087269,4,2937933,2963406,-1,NOP14,chr4
ENSG00000087274,4,2843844,2930076,1,ADD1,chr4
ENSG00000087338,2,69829660,69881384,1,GMCL1,chr2
ENSG00000088035,1,63367575,63438553,1,ALG6,chr1
ENSG00000088179,2,119759922,119984899,1,PTPN4,chr2
ENSG00000088205,2,117814691,117832377,1,DDX18,chr2
ENSG00000088538,3,50674927,51384198,1,DOCK3,chr3
ENSG00000088727,3,47227998,47283451,-1,KIF9,chr3
ENSG00000090020,1,27098809,27166981,-1,SLC9A1,chr1
ENSG00000090104,1,192575763,192580024,1,RGS1,chr1
ENSG00000090273,1,26900238,26946871,1,NUDC,chr1
ENSG00000090316,4,1289887,1340147,1,MAEA,chr4
ENSG00000090432,1,20499448,20508151,-1,MUL1,chr1
ENSG00000090520,3,186567403,186585800,1,DNAJB11,chr3
ENSG00000090530,3,189956728,190122437,-1,P3H2,chr3
ENSG00000090621,1,39560709,39576790,-1,PABPC4,chr1
ENSG00000090686,1,21678298,21783606,-1,USP48,chr1
ENSG00000090989,4,55853648,55905086,1,EXOC1,chr4
ENSG00000091009,5,146203605,146289223,1,RBM27,chr5
ENSG00000091106,2,32224453,32265732,-1,NLRC4,chr2
ENSG00000091181,3,3066324,3126613,-1,IL5RA,chr3
ENSG00000091317,3,32481312,32502852,-1,CMTM6,chr3
ENSG00000091409,2,172427354,172506459,1,ITGA6,chr2
ENSG00000091428,2,172735274,173052893,1,RAPGEF4,chr2
ENSG00000091436,2,173075435,173268015,1,MAP3K20,chr2
ENSG00000091483,1,241497511,241519799,-1,FH,chr1
ENSG00000091490,4,25747433,25863760,-1,SEL1L3,chr4
ENSG00000091527,3,133573686,133590261,1,CDV3,chr3
ENSG00000091972,3,112332347,112362812,1,CD200,chr3
ENSG00000092421,5,116443555,116574823,-1,SEMA6A,chr5
ENSG00000092621,1,119648411,119744218,1,PHGDH,chr1
ENSG00000092847,1,35869808,35930532,1,AGO1,chr1
ENSG00000092853,1,35720218,35769978,-1,CLSPN,chr1
ENSG00000092969,1,218345336,218444619,1,TGFB2,chr1
ENSG00000092978,1,217426992,217631090,-1,GPATCH2,chr1
ENSG00000093167,3,37052626,37183689,-1,LRRFIP2,chr3
ENSG00000093183,3,42547969,42601080,-1,SEC22C,chr3
ENSG00000093217,3,38346760,38421348,1,XYLB,chr3
ENSG00000094880,5,138187650,138213343,-1,CDC23,chr5
ENSG00000094975,1,172532349,172611833,1,SUCO,chr1
ENSG00000095002,2,47403067,47663146,1,MSH2,chr2
ENSG00000095015,5,56815549,56896152,1,MAP3K1,chr5
ENSG00000095951,6,12008762,12164999,1,HIVEP1,chr6
ENSG00000096433,6,33620365,33696574,1,ITPR3,chr6
ENSG00000096654,6,27450743,27473118,-1,ZNF184,chr6
ENSG00000097021,1,6264269,6393767,-1,ACOT7,chr1
ENSG00000097033,1,86704570,86748184,1,SH3GLB1,chr1
ENSG00000097046,1,91500851,91525764,1,CDC7,chr1
ENSG00000097096,1,85156889,85201724,-1,SYDE2,chr1
ENSG00000107404,1,1335276,1349418,-1,DVL1,chr1
ENSG00000109133,4,41935129,41960803,1,TMEM33,chr4
ENSG00000109171,4,48341529,48426201,1,SLAIN2,chr4
ENSG00000109180,4,48805212,48861817,1,OCIAD1,chr4
ENSG00000109184,4,51843000,51916837,1,DCUN1D4,chr4
ENSG00000109189,4,52590960,52659301,-1,USP46,chr4
ENSG00000109220,4,54009789,54064605,-1,CHIC2,chr4
ENSG00000109265,4,56049098,56330609,1,KIAA1211,chr4
ENSG00000109270,4,99878336,99894428,-1,LAMTOR3,chr4
ENSG00000109320,4,102501331,102617302,1,NFKB1,chr4
ENSG00000109321,4,74445136,74455005,1,AREG,chr4
ENSG00000109323,4,102630770,102760994,-1,MANBA,chr4
ENSG00000109332,4,102794383,102868896,-1,UBE2D3,chr4
ENSG00000109339,4,85990007,86594625,-1,MAPK10,chr4
ENSG00000109381,4,139028112,139177218,-1,ELF2,chr4
ENSG00000109390,4,139266880,139302551,-1,NDUFC1,chr4
ENSG00000109436,4,140620782,140756385,-1,TBC1D9,chr4
ENSG00000109445,4,141220887,141234697,1,ZNF330,chr4
ENSG00000109452,4,142023160,142847432,-1,INPP4B,chr4
ENSG00000109458,4,143336762,143474568,1,GAB1,chr4
ENSG00000109466,4,165207561,165323156,1,KLHL2,chr4
ENSG00000109475,4,108620569,108630412,1,RPL34,chr4
ENSG00000109519,4,7058895,7068064,-1,GRPEL1,chr4
ENSG00000109534,4,109815510,109824740,1,GAR1,chr4
ENSG00000109536,4,189940870,189963202,1,FRG1,chr4
ENSG00000109572,4,169612633,169723673,1,CLCN3,chr4
ENSG00000109586,4,173168811,173323967,1,GALNT7,chr4
ENSG00000109606,4,24517441,24584554,-1,DHX15,chr4
ENSG00000109618,4,25120014,25160550,-1,SEPSECS,chr4
ENSG00000109654,4,153152163,153339319,1,TRIM2,chr4
ENSG00000109667,4,9771153,10054936,-1,SLC2A9,chr4
ENSG00000109670,4,152320544,152536092,-1,FBXW7,chr4
ENSG00000109674,4,177309874,177362936,1,NEIL3,chr4
ENSG00000109680,4,26576437,26756223,1,TBC1D19,chr4
ENSG00000109684,4,10486395,10684768,-1,CLNK,chr4
ENSG00000109685,4,1871393,1982207,1,NSD2,chr4
ENSG00000109686,4,151102751,151325605,-1,SH3D19,chr4
ENSG00000109689,4,26857601,27025381,1,STIM2,chr4
ENSG00000109736,4,2930561,2934834,-1,MFSD10,chr4
ENSG00000109743,4,15703065,15738313,1,BST1,chr4
ENSG00000109756,4,159103013,159360174,1,RAPGEF2,chr4
ENSG00000109762,4,185204237,185370185,1,SNX25,chr4
ENSG00000109771,4,185363872,185395924,-1,LRP2BP,chr4
ENSG00000109775,4,185399537,185425979,-1,UFSP2,chr4
ENSG00000109787,4,38664197,38701517,1,KLF3,chr4
ENSG00000109790,4,39045039,39126857,1,KLHL5,chr4
ENSG00000109805,4,17810979,17844865,1,NCAPG,chr4
ENSG00000109814,4,39498755,39528311,-1,UGDH,chr4
ENSG00000111801,6,26440472,26453415,1,BTN3A3,chr6
ENSG00000111802,6,24649979,24666930,-1,TDP2,chr6
ENSG00000111837,6,10762723,10838553,-1,MAK,chr6
ENSG00000111843,6,10722915,10731129,1,TMEM14C,chr6
ENSG00000111845,6,10694972,10709782,1,PAK1IP1,chr6
ENSG00000111846,6,10492223,10629368,1,GCNT2,chr6
ENSG00000111859,6,11183298,11382348,-1,NEDD9,chr6
ENSG00000111863,6,11712054,11807046,-1,ADTRP,chr6
ENSG00000111913,6,24804282,25042170,-1,RIPOR2,chr6
ENSG00000112137,6,12716312,13290446,1,PHACTR1,chr6
ENSG00000112149,6,14117256,14136918,1,CD83,chr6
ENSG00000112242,6,20401879,20493714,1,E2F3,chr6
ENSG00000112293,6,24424565,24495205,-1,GPLD1,chr6
ENSG00000112294,6,24494867,24537207,1,ALDH5A1,chr6
ENSG00000112304,6,24667035,24705065,1,ACOT13,chr6
ENSG00000112308,6,24704861,24719998,-1,C6orf62,chr6
ENSG00000112312,6,24774931,24786099,1,GMNN,chr6
ENSG00000112343,6,25962802,25991231,1,TRIM38,chr6
ENSG00000112473,6,33200445,33204439,1,SLC39A7,chr6
ENSG00000112511,6,33410399,33416453,1,PHF1,chr6
ENSG00000112514,6,33416442,33418317,-1,CUTA,chr6
ENSG00000112679,6,291630,351355,1,DUSP22,chr6
ENSG00000112685,6,485154,693139,-1,EXOC2,chr6
ENSG00000112699,6,1623806,2245605,-1,GMDS,chr6
ENSG00000112739,6,4021267,4064983,1,PRPF4B,chr6
ENSG00000112763,6,26457904,26476621,1,BTN2A1,chr6
ENSG00000112799,6,6588108,6654983,1,LY86,chr6
ENSG00000112851,5,65926556,66082546,1,ERBIN,chr5
ENSG00000112855,5,140691430,140699305,1,HARS2,chr5
ENSG00000112874,5,103548855,103562790,-1,NUDT12,chr5
ENSG00000112877,5,612340,667168,1,CEP72,chr5
ENSG00000112893,5,109689927,109869625,1,MAN2A1,chr5
ENSG00000112902,5,9035033,9546075,-1,SEMA5A,chr5
ENSG00000112941,5,6713432,6757044,1,TENT4A,chr5
ENSG00000112972,5,43287470,43313512,-1,HMGCS1,chr5
ENSG00000112977,5,10679230,10761234,-1,DAP,chr5
ENSG00000112983,5,138139770,138178953,-1,BRD8,chr5
ENSG00000112992,5,43602692,43707405,1,NNT,chr5
ENSG00000112996,5,44808947,44820428,1,MRPS30,chr5
ENSG00000113013,5,138553756,138575675,-1,HSPA9,chr5
ENSG00000113048,5,72214953,72321717,-1,MRPS27,chr5
ENSG00000113068,5,140245035,140303113,-1,PFDN1,chr5
ENSG00000113070,5,140332843,140346603,-1,HBEGF,chr5
ENSG00000113088,5,55024256,55034570,1,GZMK,chr5
ENSG00000113108,5,140558268,140564781,-1,APBB3,chr5
ENSG00000113119,5,140639435,140645408,1,TMCO6,chr5
ENSG00000113141,5,140647058,140662480,1,IK,chr5
ENSG00000113161,5,75336329,75364001,1,HMGCR,chr5
ENSG00000113163,5,75356345,75512138,-1,CERT1,chr5
ENSG00000113194,5,176447628,176510074,1,FAF2,chr5
ENSG00000113231,5,77210449,77428256,1,PDE8B,chr5
ENSG00000113240,5,178602664,178630615,-1,CLK4,chr5
ENSG00000113249,5,157029413,157059119,-1,HAVCR1,chr5
ENSG00000113263,5,157142933,157255185,1,ITK,chr5
ENSG00000113269,5,179911651,180072113,-1,RNF130,chr5
ENSG00000113272,5,157731420,157741449,1,THG1L,chr5
ENSG00000113273,5,78777209,78986087,-1,ARSB,chr5
ENSG00000113282,5,157785743,157859145,-1,CLINT1,chr5
ENSG00000113296,5,79991311,80083287,1,THBS4,chr5
ENSG00000113300,5,180494379,180578358,1,CNOT6,chr5
ENSG00000113312,5,160009113,160065543,1,TTC1,chr5
ENSG00000113318,5,80654652,80876815,1,MSH3,chr5
ENSG00000113319,5,80960363,81230162,1,RASGRF2,chr5
ENSG00000113328,5,163437569,163446151,1,CCNG1,chr5
ENSG00000113356,5,90471748,90514557,1,POLR3G,chr5
ENSG00000113360,5,31400494,31532196,-1,DROSHA,chr5
ENSG00000113368,5,126776623,126837020,1,LMNB1,chr5
ENSG00000113369,5,91368631,91383317,-1,ARRDC3,chr5
ENSG00000113384,5,32124716,32174319,-1,GOLPH3,chr5
ENSG00000113387,5,32531633,32604079,1,SUB1,chr5
ENSG00000113389,5,32689070,32791724,1,NPR3,chr5
ENSG00000113391,5,93617725,94111699,-1,FAM172A,chr5
ENSG00000113407,5,33440696,33468091,1,TARS,chr5
ENSG00000113441,5,96935394,97037513,1,LNPEP,chr5
ENSG00000113448,5,58969038,60522120,-1,PDE4D,chr5
ENSG00000113456,5,34905260,34918989,-1,RAD1,chr5
ENSG00000113460,5,34915677,34925996,1,BRIX1,chr5
ENSG00000113494,5,35048756,35230487,-1,PRLR,chr5
ENSG00000113504,5,1050384,1112063,-1,SLC12A7,chr5
ENSG00000113522,5,132556019,132646349,1,RAD50,chr5
ENSG00000113532,5,100806933,100903282,-1,ST8SIA4,chr5
ENSG00000113552,5,141991749,142013041,-1,GNPDA1,chr5
ENSG00000113558,5,134148935,134176964,-1,SKP1,chr5
ENSG00000113569,5,37288137,37371106,-1,NUP155,chr5
ENSG00000113575,5,134194332,134226073,-1,PPP2CA,chr5
ENSG00000113580,5,143277931,143435512,-1,NR3C1,chr5
ENSG00000113583,5,133955510,133968674,-1,C5orf15,chr5
ENSG00000113593,5,65563236,65587549,1,PPWD1,chr5
ENSG00000113595,5,65589690,65625975,-1,TRIM23,chr5
ENSG00000113597,5,65625004,65666233,1,TRAPPC13,chr5
ENSG00000113615,5,134648785,134727909,1,SEC24A,chr5
ENSG00000113621,5,134874371,134901635,1,TXNDC15,chr5
ENSG00000113638,5,40512333,40755963,-1,TTC33,chr5
ENSG00000113643,5,168486451,168519301,1,RARS,chr5
ENSG00000113648,5,135334381,135399914,-1,H2AFY,chr5
ENSG00000113649,5,146447311,146511961,1,TCERG1,chr5
ENSG00000113657,5,147390808,147510068,-1,DPYSL3,chr5
ENSG00000113658,5,136132845,136188747,1,SMAD5,chr5
ENSG00000113712,5,149492982,149551471,-1,CSNK1A1,chr5
ENSG00000113716,5,150000046,150053142,1,HMGXB3,chr5
ENSG00000113719,5,172834251,172952792,1,ERGIC1,chr5
ENSG00000113732,5,172983771,173035445,1,ATP6V0E1,chr5
ENSG00000113734,5,173144442,173164387,1,BNIP1,chr5
ENSG00000113742,5,173888349,173961980,1,CPEB4,chr5
ENSG00000113749,5,175658030,175710756,1,HRH2,chr5
ENSG00000113758,5,177456608,177474401,-1,DBN1,chr5
ENSG00000113761,5,177022696,177081189,1,ZNF346,chr5
ENSG00000113790,3,185190624,185281990,-1,EHHADH,chr3
ENSG00000113810,3,160399274,160434954,1,SMC4,chr3
ENSG00000113811,3,53884417,53891885,-1,SELENOK,chr3
ENSG00000113812,3,53867066,53882152,-1,ACTR8,chr3
ENSG00000113838,3,186546067,186570543,-1,TBCCD1,chr3
ENSG00000113845,3,119498547,119525090,1,TIMMDC1,chr3
ENSG00000113851,3,3144628,3179727,-1,CRBN,chr3
ENSG00000113916,3,187721377,187745725,-1,BCL6,chr3
ENSG00000113924,3,120628172,120682269,-1,HGD,chr3
ENSG00000113966,3,97764521,97801229,1,ARL6,chr3
ENSG00000113971,3,132680609,132722432,-1,NPHP3,chr3
ENSG00000114013,3,122055362,122121139,1,CD86,chr3
ENSG00000114021,3,100334739,100361635,1,NIT2,chr3
ENSG00000114023,3,122384161,122412334,1,FAM162A,chr3
ENSG00000114026,3,9749944,9788219,1,OGG1,chr3
ENSG00000114030,3,122421902,122514945,-1,KPNA1,chr3
ENSG00000114054,3,136250340,136337896,1,PCCB,chr3
ENSG00000114098,3,138187248,138298384,1,ARMC8,chr3
ENSG00000114107,3,138494344,138594538,-1,CEP70,chr3
ENSG00000114120,3,140941830,140980995,1,SLC25A36,chr3
ENSG00000114124,3,141763408,141819352,1,GRK7,chr3
ENSG00000114125,3,141738249,141747560,1,RNF7,chr3
ENSG00000114126,3,141944428,142149544,-1,TFDP2,chr3
ENSG00000114127,3,142306607,142448062,-1,XRN1,chr3
ENSG00000114166,3,20040446,20154404,1,KAT2B,chr3
ENSG00000114204,3,167441914,167478972,-1,SERPINI2,chr3
ENSG00000114209,3,167683298,167734939,-1,PDCD10,chr3
ENSG00000114268,3,48517684,48562015,-1,PFKFB4,chr3
ENSG00000114302,3,48744597,48847874,-1,PRKAR2A,chr3
ENSG00000114316,3,49277144,49340712,-1,USP4,chr3
ENSG00000114331,3,195274745,195443044,-1,ACAP2,chr3
ENSG00000114346,3,172750682,172821474,1,ECT2,chr3
ENSG00000114353,3,50226292,50259362,1,GNAI2,chr3
ENSG00000114354,3,100709295,100748964,1,TFG,chr3
ENSG00000114383,3,50320027,50328251,-1,TUSC2,chr3
ENSG00000114388,3,50347330,50350826,-1,NPRL2,chr3
ENSG00000114391,3,101681091,101686718,-1,RPL24,chr3
ENSG00000114395,3,50350845,50358460,1,CYB561D2,chr3
ENSG00000114416,3,180868141,180982753,1,FXR1,chr3
ENSG00000114423,3,105655461,105869552,-1,CBLB,chr3
ENSG00000114439,3,107522936,107811339,1,BBX,chr3
ENSG00000114446,3,108160812,108222435,-1,IFT57,chr3
ENSG00000114450,3,179396088,179451476,-1,GNB4,chr3
ENSG00000114473,3,197889077,197960142,-1,IQCG,chr3
ENSG00000114480,3,81489703,81761645,-1,GBE1,chr3
ENSG00000114491,3,124730433,124749273,1,UMPS,chr3
ENSG00000114503,3,196935402,196942594,-1,NCBP2,chr3
ENSG00000114520,3,125446650,125520202,-1,SNX4,chr3
ENSG00000114529,3,112086335,112131004,1,C3orf52,chr3
ENSG00000114541,3,69168782,69542583,-1,FRMD4B,chr3
ENSG00000114544,3,126006357,126101561,-1,SLC41A3,chr3
ENSG00000114554,3,126982693,127037389,1,PLXNA1,chr3
ENSG00000114573,3,113747033,113812056,1,ATP6V1A,chr3
ENSG00000114626,3,127672935,127680926,1,ABTB1,chr3
ENSG00000114648,3,47282917,47346816,1,KLHL18,chr3
ENSG00000114650,3,47413681,47477126,-1,SCAP,chr3
ENSG00000114654,3,129001304,129040742,1,EFCC1,chr3
ENSG00000114656,3,128909866,129002690,-1,KIAA1257,chr3
ENSG00000114670,3,131026850,131350465,1,NEK11,chr3
ENSG00000114686,3,131462212,131502983,-1,MRPL3,chr3
ENSG00000114698,3,146192335,146251179,-1,PLSCR4,chr3
ENSG00000114735,3,50569152,50596168,1,HEMK1,chr3
ENSG00000114738,3,50611520,50649291,1,MAPKAPK3,chr3
ENSG00000114739,3,38453890,38493142,1,ACVR2B,chr3
ENSG00000114742,3,39052013,39096671,1,WDR48,chr3
ENSG00000114744,3,149738472,149752495,-1,COMMD2,chr3
ENSG00000114745,3,39095222,39108369,-1,GORASP1,chr3
ENSG00000114767,3,51933429,51941904,-1,RRP9,chr3
ENSG00000114770,3,183919934,184017939,-1,ABCC5,chr3
ENSG00000114779,3,51968510,51983409,-1,ABHD14B,chr3
ENSG00000114784,3,40309707,40312424,1,EIF1B,chr3
ENSG00000114796,3,183635610,183684519,1,KLHL24,chr3
ENSG00000114812,3,42489299,42537573,1,VIPR1,chr3
ENSG00000114841,3,52316319,52400492,1,DNAH1,chr3
ENSG00000114850,3,156539553,156555149,-1,SSR3,chr3
ENSG00000114857,3,42600655,42648735,1,NKTR,chr3
ENSG00000114859,3,184346185,184361650,-1,CLCN2,chr3
ENSG00000114861,3,70954693,71583978,-1,FOXP1,chr3
ENSG00000114867,3,184314495,184335358,1,EIF4G1,chr3
ENSG00000114902,3,52704955,52711148,1,SPCS1,chr3
ENSG00000114904,3,52708444,52770946,-1,NEK4,chr3
ENSG00000114933,2,205993721,206086303,-1,INO80D,chr2
ENSG00000114942,2,206159585,206162928,1,EEF1B2,chr2
ENSG00000114948,2,206443532,206621127,1,ADAM23,chr2
ENSG00000114956,2,73926826,73958961,1,DGUOK,chr2
ENSG00000114978,2,74152528,74178898,-1,MOB1A,chr2
ENSG00000114982,2,96593170,96642787,-1,KANSL3,chr2
ENSG00000114988,2,96705929,96740064,-1,LMAN2L,chr2
ENSG00000114999,2,112482156,112541739,1,TTL,chr2
ENSG00000115020,2,208266255,208358746,1,PIKFYVE,chr2
ENSG00000115042,2,95402708,95416616,1,FAHD2A,chr2
ENSG00000115053,2,231453531,231483641,-1,NCL,chr2
ENSG00000115073,2,97655939,97664044,-1,ACTR1B,chr2
ENSG00000115084,2,113705011,113756693,-1,SLC35F5,chr2
ENSG00000115085,2,97713576,97739862,1,ZAP70,chr2
ENSG00000115091,2,113890063,113962596,1,ACTR3,chr2
ENSG00000115107,2,119223831,119265652,1,STEAP3,chr2
ENSG00000115109,2,120013077,120179119,1,EPB41L5,chr2
ENSG00000115128,2,24067586,24076373,-1,SF3B6,chr2
ENSG00000115129,2,24077433,24085861,-1,TP53I3,chr2
ENSG00000115137,2,24943636,24972094,-1,DNAJC27,chr2
ENSG00000115145,2,152116801,152175763,-1,STAM2,chr2
ENSG00000115159,2,156435290,156613735,1,GPD2,chr2
ENSG00000115163,2,26764289,26801067,1,CENPA,chr2
ENSG00000115165,2,157414619,157488961,-1,CYTIP,chr2
ENSG00000115170,2,157736251,157876330,-1,ACVR1,chr2
ENSG00000115183,2,158968640,159232659,1,TANC1,chr2
ENSG00000115204,2,27309492,27325680,-1,MPV17,chr2
ENSG00000115207,2,27325849,27356999,-1,GTF3C2,chr2
ENSG00000115211,2,27364352,27370338,-1,EIF2B4,chr2
ENSG00000115216,2,27427790,27442259,1,NRBP1,chr2
ENSG00000115232,2,181457202,181538940,1,ITGA4,chr2
ENSG00000115233,2,161308425,161411717,1,PSMD14,chr2
ENSG00000115234,2,27370496,27377535,1,SNX17,chr2
ENSG00000115239,2,53532672,53860160,-1,ASB3,chr2
ENSG00000115241,2,27381195,27409591,-1,PPM1G,chr2
ENSG00000115267,2,162267074,162318684,-1,IFIH1,chr2
ENSG00000115271,2,162318840,162371595,1,GCA,chr2
ENSG00000115274,2,74455087,74457944,1,INO80B,chr2
ENSG00000115275,2,74461057,74465410,-1,MOGS,chr2
ENSG00000115282,2,74483073,74494559,1,TTC31,chr2
ENSG00000115295,2,29097705,29199777,1,CLIP4,chr2
ENSG00000115306,2,54456317,54671446,1,SPTBN1,chr2
ENSG00000115307,2,74526645,74529760,-1,AUP1,chr2
ENSG00000115310,2,54972187,55112621,-1,RTN4,chr2
ENSG00000115317,2,74529596,74533350,1,HTRA2,chr2
ENSG00000115318,2,74532258,74555690,-1,LOXL3,chr2
ENSG00000115325,2,74549026,74557551,1,DOK1,chr2
ENSG00000115339,2,165747588,165794659,-1,GALNT3,chr2
ENSG00000115350,2,74958643,74970128,1,POLE4,chr2
ENSG00000115355,2,55287842,55419895,-1,CCDC88A,chr2
ENSG00000115364,2,75646783,75690851,1,MRPL19,chr2
ENSG00000115365,2,210431249,210477652,-1,LANCL1,chr2
ENSG00000115368,2,189441446,189475552,1,WDR75,chr2
ENSG00000115392,2,58159243,58241410,-1,FANCL,chr2
ENSG00000115415,2,190908460,191020960,-1,STAT1,chr2
ENSG00000115419,2,190880821,190965552,1,GLS,chr2
ENSG00000115421,2,60756253,60802086,1,PAPOLG,chr2
ENSG00000115423,2,84516455,84819589,1,DNAH6,chr2
ENSG00000115425,2,215996329,216082955,-1,PECR,chr2
ENSG00000115446,2,98608579,98618515,1,UNC50,chr2
ENSG00000115459,2,85354394,85391752,1,ELMOD3,chr2
ENSG00000115464,2,61187463,61471087,-1,USP34,chr2
ENSG00000115484,2,61868085,61888671,-1,CCT4,chr2
ENSG00000115486,2,85544720,85561532,-1,GGCX,chr2
ENSG00000115504,2,62673851,63046487,1,EHBP1,chr2
ENSG00000115514,2,99318982,99340702,-1,TXNDC9,chr2
ENSG00000115520,2,197453493,197475310,1,COQ10B,chr2
ENSG00000115523,2,85685175,85698852,1,GNLY,chr2
ENSG00000115524,2,197388515,197435079,-1,SF3B1,chr2
ENSG00000115525,2,85837120,85905199,-1,ST3GAL5,chr2
ENSG00000115526,2,100391860,100417668,-1,CHST10,chr2
ENSG00000115539,2,100562993,100576739,1,PDCL3,chr2
ENSG00000115540,2,197515571,197553699,1,MOB4,chr2
ENSG00000115541,2,197500140,197503449,1,HSPE1,chr2
ENSG00000115548,2,86440647,86492716,1,KDM3A,chr2
ENSG00000115561,2,86503430,86563479,-1,CHMP3,chr2
ENSG00000115568,2,218633329,218659655,-1,ZNF142,chr2
ENSG00000115590,2,101991960,102028544,1,IL1R2,chr2
ENSG00000115594,2,102064544,102179874,1,IL1R1,chr2
ENSG00000115604,2,102311529,102398777,1,IL18R1,chr2
ENSG00000115607,2,102418689,102452565,1,IL18RAP,chr2
ENSG00000115641,2,105357712,105438513,-1,FHL2,chr2
ENSG00000115649,2,219171897,219178106,-1,CNPPD1,chr2
ENSG00000115652,2,106093308,106194301,-1,UXS1,chr2
ENSG00000115657,2,219209772,219218994,-1,ABCB6,chr2
ENSG00000115661,2,219245455,219250337,1,STK16,chr2
ENSG00000115677,2,241227264,241317061,-1,HDLBP,chr2
ENSG00000115685,2,241149576,241183652,1,PPP1R7,chr2
ENSG00000115687,2,241106099,241150264,-1,PASK,chr2
ENSG00000115694,2,241492670,241509730,-1,STK25,chr2
ENSG00000115738,2,8678845,8684461,1,ID2,chr2
ENSG00000115750,2,9843443,9934416,1,TAF1B,chr2
ENSG00000115756,2,10302889,10427617,1,HPCAL1,chr2
ENSG00000115758,2,10439968,10448327,-1,ODC1,chr2
ENSG00000115760,2,32357023,32618878,1,BIRC6,chr2
ENSG00000115761,2,10562347,10689987,-1,NOL10,chr2
ENSG00000115762,2,131104847,131353709,1,PLEKHB2,chr2
ENSG00000115806,2,170928464,170967130,1,GORASP2,chr2
ENSG00000115808,2,36837698,36966536,-1,STRN,chr2
ENSG00000115816,2,37201612,37231596,-1,CEBPZ,chr2
ENSG00000115825,2,37250502,37324833,-1,PRKD3,chr2
ENSG00000115827,2,171434217,171485052,1,DCAF17,chr2
ENSG00000115839,2,135052289,135176667,1,RAB3GAP1,chr2
ENSG00000115840,2,171783405,171999859,-1,SLC25A12,chr2
ENSG00000115841,2,37923187,38067142,1,RMDN2,chr2
ENSG00000115866,2,135905881,135986100,-1,DARS,chr2
ENSG00000115875,2,38743599,38751494,-1,SRSF7,chr2
ENSG00000115896,2,197804593,198572581,1,PLCL1,chr2
ENSG00000115902,2,64988477,65023865,1,SLC1A4,chr2
ENSG00000115904,2,38962206,39124345,-1,SOS1,chr2
ENSG00000115919,2,142877657,143055833,1,KYNU,chr2
ENSG00000115935,2,174559572,174682916,-1,WIPF1,chr2
ENSG00000115942,2,200908977,200963680,-1,ORC2,chr2
ENSG00000115944,2,42333546,42425088,-1,COX7A2L,chr2
ENSG00000115946,2,68157888,68176238,1,PNO1,chr2
ENSG00000115947,2,147930396,148021604,-1,ORC4,chr2
ENSG00000115956,2,68365282,68397453,1,PLEK,chr2
ENSG00000115966,2,175072250,175168382,-1,ATF2,chr2
ENSG00000115970,2,43230851,43596038,-1,THADA,chr2
ENSG00000115977,2,69457997,69674349,-1,AAK1,chr2
ENSG00000115993,2,201377207,201451500,-1,TRAK2,chr2
ENSG00000115998,2,70149885,70248615,-1,C2orf42,chr2
ENSG00000116001,2,70209444,70248660,-1,TIA1,chr2
ENSG00000116005,2,70257386,70281185,1,PCYOX1,chr2
ENSG00000116016,2,46293667,46386697,1,EPAS1,chr2
ENSG00000116030,2,202206182,202238599,-1,SUMO1,chr2
ENSG00000116044,2,177227595,177392697,-1,NFE2L2,chr2
ENSG00000116062,2,47695530,47810063,1,MSH6,chr2
ENSG00000116095,2,178480457,178516463,1,PLEKHA3,chr2
ENSG00000116106,2,221418027,221574202,-1,EPHA4,chr2
ENSG00000116117,2,204545475,205620162,1,PARD3B,chr2
ENSG00000116120,2,222566899,222656092,-1,FARSB,chr2
ENSG00000116127,2,73385758,73625166,1,ALMS1,chr2
ENSG00000116128,1,147541501,147626216,1,BCL9,chr1
ENSG00000116138,1,15526813,15592379,1,DNAJC16,chr1
ENSG00000116147,1,175315194,175743616,-1,TNR,chr1
ENSG00000116151,1,2321253,2391707,-1,MORN1,chr1
ENSG00000116157,1,52602371,52609051,1,GPX7,chr1
ENSG00000116161,1,174999163,175012027,1,CACYBP,chr1
ENSG00000116171,1,52927276,53051698,1,SCP2,chr1
ENSG00000116191,1,178725165,178921842,1,RALGPS2,chr1
ENSG00000116194,1,178849535,178871077,-1,ANGPTL1,chr1
ENSG00000116198,1,3812086,3857396,-1,CEP104,chr1
ENSG00000116199,1,179025804,179076567,1,FAM20B,chr1
ENSG00000116205,1,54053584,54112519,1,TCEANC2,chr1
ENSG00000116209,1,54026681,54053504,-1,TMEM59,chr1
ENSG00000116212,1,53946085,53968168,1,LRRC42,chr1
ENSG00000116213,1,3630767,3652761,-1,WRAP73,chr1
ENSG00000116221,1,54184041,54225464,1,MRPL37,chr1
ENSG00000116237,1,6221193,6235972,-1,ICMT,chr1
ENSG00000116251,1,6185020,6209389,-1,RPL22,chr1
ENSG00000116260,1,180154869,180204030,1,QSOX1,chr1
